loss,accuracy,val_loss,val_accuracy,lr,policy
0.000863694,0.999866664,2.421665192,0.655200005,5.00E-05,3
0.000468053,1,2.442182541,0.653800011,5.00E-05,3
0.000513832,0.999933362,2.45807147,0.65259999,2.50E-05,3
0.000353996,1,2.469260216,0.653999984,2.50E-05,3
0.000424013,0.999977767,2.467144966,0.656199992,2.50E-05,3
0.000317709,0.999955535,2.472565651,0.654600024,2.50E-05,3
0.000553757,0.999911129,2.475206852,0.658200026,2.50E-05,3
0.000271477,1,2.484116316,0.657199979,2.50E-05,3
0.000332836,0.999955535,2.492941856,0.657400012,2.50E-05,3
0.000261169,0.999977767,2.493829966,0.658399999,2.50E-05,3
0.000182714,1,2.497723818,0.658399999,2.50E-05,3
0.000364367,0.999955535,2.506864309,0.656400025,2.50E-05,3
0.000230555,1,2.511628866,0.656199992,1.25E-05,3
0.000248326,0.999977767,2.51820302,0.656799972,1.25E-05,3
0.000232735,0.999977767,2.525614977,0.658200026,1.25E-05,3
0.000224794,1,2.525278807,0.657199979,1.25E-05,3
0.000212792,0.999977767,2.533435822,0.658599973,1.25E-05,3
0.000207982,0.999955535,2.538465023,0.657999992,1.25E-05,3
0.000181375,1,2.535702944,0.658599973,1.25E-05,3
0.000840597,0.999822199,2.544485807,0.656000018,1.25E-05,3
0.000225568,0.999977767,2.556038857,0.654999971,1.25E-05,3
0.000198363,0.999977767,2.556934118,0.656400025,1.25E-05,3
0.816556275,0.717366695,0.658469796,0.786599994,1.00E-04,4
0.372145057,0.871933341,0.574235559,0.814599991,1.00E-04,4
0.218100429,0.92596668,0.558612287,0.82980001,1.00E-04,4
0.142305121,0.95155555,0.871884584,0.787,1.00E-04,4
0.113715231,0.960977793,0.862537324,0.782400012,1.00E-04,4
0.084410749,0.971133351,0.643750072,0.835600019,1.00E-04,4
0.071909323,0.974988878,0.815978885,0.799799979,1.00E-04,4
0.065887883,0.97705555,0.702584803,0.822600007,1.00E-04,4
0.04737404,0.984133363,0.715024948,0.832799971,1.00E-04,4
0.04687123,0.984444439,0.823693633,0.81279999,1.00E-04,4
0.042414188,0.985322237,0.740183651,0.838,1.00E-04,4
0.044452928,0.985055566,0.703337908,0.84740001,1.00E-04,4
0.036813106,0.98744446,0.714207828,0.836000025,1.00E-04,4
0.011993332,0.996033311,0.600606978,0.873199999,5.00E-05,4
0.001938948,0.999566674,0.596901596,0.879999995,5.00E-05,4
0.000729427,0.999833345,0.713140547,0.876600027,5.00E-05,4
0.00079224,0.999800026,0.762474775,0.87440002,5.00E-05,4
